DRAWDOWN,CONIPOS,DEPTH,DATE,CONJPOS,WELLMODEL,CONKPOS,SGAS,PRESSURE,CONIDX,SWAT,CONBPRES,WELL
0,17,1704.8455810546875,2018-11-07,42,STANDARD,7,-4.4009639140439594e-13,271.97210693359375,7,1.0,271.97210693359375,R_A6
0,17,1706.4002685546875,2018-11-07,42,STANDARD,8,-3.9293506057420935e-13,272.1194763183594,8,1.0,272.1194763183594,R_A6
0,17,1707.9549560546875,2018-11-07,42,STANDARD,9,-7.819474234782575e-13,272.2668762207031,9,1.0,272.2668762207031,R_A6
0,17,1709.5096435546875,2018-11-07,42,STANDARD,10,-2.1255059344527094e-12,272.621337890625,10,1.0,272.621337890625,R_A6
0,17,1711.4071044921875,2018-11-07,42,STANDARD,11,5.749236807114921e-14,280.4842834472656,11,1.0,280.4842834472656,R_A6
0,17,1713.6474609375,2018-11-07,42,STANDARD,12,2.992316003270698e-14,280.6964416503906,12,1.0,280.6964416503906,R_A6
0,17,1715.8878173828125,2018-11-07,42,STANDARD,13,2.022237798493965e-15,280.9205627441406,13,1.0,280.9205627441406,R_A6
0,17,1718.128173828125,2018-11-07,42,STANDARD,14,1.5184887759161114e-15,281.1327819824219,14,1.0,281.1327819824219,R_A6
0,17,1720.368408203125,2018-11-07,42,STANDARD,15,1.1513089930064368e-15,281.34539794921875,15,1.0,281.34539794921875,R_A6
0,17,1722.6087646484375,2018-11-07,42,STANDARD,16,2.275071468716539e-16,281.70281982421875,16,1.0,281.70281982421875,R_A6
0,17,1724.84912109375,2018-11-07,42,STANDARD,17,5.61665059165044e-16,281.9150390625,17,1.0,281.9150390625,R_A6
0,17,1726.6561279296875,2018-11-07,42,STANDARD,18,3.9782479966662477e-16,282.0860595703125,18,1.0,282.0860595703125,R_A6
0,17,1728.2095947265625,2018-11-07,42,STANDARD,27,-1.2099057793854237e-15,282.0079345703125,19,1.0,282.0079345703125,R_A6
0,17,1729.9429931640625,2018-11-07,42,STANDARD,28,-6.866154949561765e-16,282.50006103515625,20,1.0,282.50006103515625,R_A6
0,17,1731.6763916015625,2018-11-07,42,STANDARD,29,8.157161639128555e-21,284.62353515625,21,1.0,284.62353515625,R_A6
0,17,1733.4097900390625,2018-11-07,42,STANDARD,30,-3.4439327313955386e-17,282.8208312988281,22,1.0,282.8208312988281,R_A6
0,17,1735.1431884765625,2018-11-07,42,STANDARD,31,-4.334740870759533e-16,282.6007995605469,23,1.0,282.6007995605469,R_A6
