DEPTH,WELLMODEL,DATE,CONKPOS,CONIDX,CONIPOS,SGAS,SWAT,CONBPRES,DRAWDOWN,WELL,CONJPOS,PRESSURE
1707.0369873046875,STANDARD,2018-11-07,9,9,17,-2.3226852299135237e-13,1.0,279.95904541015625,0,R_A6,42,279.95904541015625
1708.5716552734375,STANDARD,2018-11-07,10,10,17,-4.174318442989877e-12,1.0,279.9351806640625,0,R_A6,42,279.9351806640625
1710.477783203125,STANDARD,2018-11-07,11,11,17,-2.3708109992337176e-14,1.0,281.6646423339844,0,R_A6,42,281.6646423339844
1712.75537109375,STANDARD,2018-11-07,12,12,17,-1.1292627159168334e-14,1.0,281.8802795410156,0,R_A6,42,281.8802795410156
1715.0330810546875,STANDARD,2018-11-07,13,13,17,-8.259884136797672e-16,1.0,282.1080017089844,0,R_A6,42,282.1080017089844
1717.310791015625,STANDARD,2018-11-07,14,14,17,-6.750574656930956e-16,1.0,282.3238525390625,0,R_A6,42,282.3238525390625
1719.58837890625,STANDARD,2018-11-07,15,15,17,-4.502796972055115e-16,1.0,282.5414733886719,0,R_A6,42,282.5414733886719
1721.8660888671875,STANDARD,2018-11-07,16,16,17,-9.349849442046956e-17,1.0,282.9066467285156,0,R_A6,42,282.9066467285156
1724.143798828125,STANDARD,2018-11-07,17,17,17,-2.444522792094926e-16,1.0,283.12640380859375,0,R_A6,42,283.12640380859375
1725.721435546875,STANDARD,2018-11-07,18,18,17,-2.1957236721490222e-16,1.0,283.2773132324219,0,R_A6,42,283.2773132324219
1727.0150146484375,STANDARD,2018-11-07,25,19,17,-5.058403257488008e-15,1.0,284.2211608886719,0,R_A6,42,284.2211608886719
1728.7244873046875,STANDARD,2018-11-07,26,20,17,-1.2570863119495987e-17,1.0,285.15032958984375,0,R_A6,42,285.15032958984375
1730.4339599609375,STANDARD,2018-11-07,27,21,17,-2.3502723538044306e-21,1.0,286.0671691894531,0,R_A6,42,286.0671691894531
1732.1434326171875,STANDARD,2018-11-07,28,22,17,-3.4113700409414274e-22,1.0,286.03033447265625,0,R_A6,42,286.03033447265625
1733.8529052734375,STANDARD,2018-11-07,29,23,17,-1.9242605396099108e-18,1.0,285.05242919921875,0,R_A6,42,285.05242919921875
